headline,label
"new gadgets: 2 રિયર કેમેરા સાથે LGએ લોન્ચ કર્યો LG5 સ્માર્ટફોન, જાણો વિશેષતાઓ",business
Jioના આ પ્લાનમાં મળે છે 547 GB ઇન્ટરનેટ ડેટા અને 1 વર્ષ સુધી બધું જ ફ્રી,tech
"ઐશ્વર્યા નહીં સલમાન, ભણસાલીની ફિલ્મમાં આ હિરોઇન ઇચ્છે છે!",entertainment
"ભારતના ટોપ સાઈબર અધિકારીનો દાવો - અમે કરી લીધી બધી તૈયારી, બંધ નહી થાય ઈન્ટરનેટ",tech
"ઇન્કમ ટેક્સ છૂટની મર્યાદા રૂ. 5 લાખ થઈ શકે, બજેટમાં જાહેરાતની સંભાવના!",business
"Shocking : પ્રખ્યાત પાકિસ્તાની સિંગર રેશમાની હત્યા, પતિએ મારી ગોળી",entertainment
"વર્ષ 2015ના અંતે સેન્સેક્સ વટાવશે 30,000ની સપાટી",business
દરેક બેન્કમાં ઓનલાઇન મની ટ્રાન્સફરનો ચાર્જ લેવાય છે,business
"આધાર નંબર નહીં હવે વર્ચ્યુઅલ ID લાગશે કામ, આવી રીતે કરો જનરેટ",business
"અમદાવાદઃ ઈન્કમ ટેક્સ કમિશનરે યોજ્યું 'ઓપન હાઇસ', હવે રચાશે નવું કેબિનેટ",business
"ભારતમાં ખુલ્યો IKEAનો પહેલો સ્ટોર, રૂ. 200થી ઓછી કિંમતમાં મળશે 1000 પ્રોડક્ટ",business
"બિગ બોસની આ સ્પર્ધકે વટાવી બોલ્ડનેસની તમામ હદ્દ, જુઓ Pics",entertainment
બિગ બોસની પૂર્વ સ્પર્ધકે શેર કરી બોલ્ડ અને મોહક તસવીરો,entertainment
"શેર માર્કેટમાં દિવાળી: સેન્સેક્સ ઓલ ટાઈમ હાઈ ખુલી 32,600ને પાર",business
"ફુલ વિઝન ડિસ્પલે સાથે રેડમી 6 પ્રો ભારતમાં લોન્ચ, જાણો કિંમત અને ફિચર્સ",tech
"મેગી પરનો પ્રતિબંધ યથાવત, 30મી જૂને વધુ સુનાવણી",business
એક વીકમાં આવી રીતે બદલાણી Technologyની દુનિયા,tech
Viral Video: નશાની હાલતમાં ઇન્દર કુમારે કરી હતી આત્મહત્યાની વાત,entertainment
"WhatsAppના બદલે યુઝ કરો આ એપ્સ, યથાવત્ રહેશે તમારી પ્રાઇવસી",tech
એકથી વધુ બેંક એકાઉન્ટ હોય તો ધ્યાન આપો નહીં તો થઈ શકે છે નુકસાન!,business
દુનિયાના સૌથી મોટા મુસ્લિમ દેશની નોટ પર શા માટે છપાયેલી છે ગણેશજીની તસવીર?,business
"ઇન્ટરનેટ પર છવાયો પ્રિયંકા ચોપડાનો જાદુ, આ ફોટોશૂટમાં જોવા મળી ગોર્જિયસ",entertainment
હવે નહીં બની શકે બીજા મોદી અને માલ્યા! બેંક લાવી રહી છે આ નિયમ,business
"Breaking : EPF ઉપાડવા પર નહીં લાગે ટેક્સ, શું થયો સુધારો, જાણો",business
"કાશ્મીરનાં CM મહબુબા મુફ્તીને મળ્યો સલમાન, PHOTOS",entertainment
MOVIE REVIEW: ક્રાઇમ અને સસ્પેન્સથી ભરપૂર છે 'બદલા',entertainment
720 કરોડનો પ્રોજેક્ટઃઅમદાવાદનો SG હાઈવે રાજ્યનો પ્રથમ સુપરફાસ્ટ સિક્સ ફ્રી વે બનશે,business
5 વર્ષ બાદ પહેલીવાર નવા અવતારમાં આવ્યું Gmail,tech
"સુંદર હસિનાઓવાળા આ દેશે બનાવી આ 'ગુપ્ત કરંસી', આવી રીતે કરી શકો ઉપયોગ",business
"BSNLના આ પ્લાનમાં મળી રહી છે 60% છૂટ, ઉઠાવો ફાયદો",tech
કપિલ શર્માના હાથ પર લખ્યુ છે EX ગર્લફ્રેન્ડનું નામ. `દાદીએ' કર્યો ખુલાસો,entertainment
"રાજકોટ એસટી ડિવિઝનની દિવાળી, પાંચ દિવસમાં રૂ.2.11કરોડની આવક",business
આવી રીતે WhatsApp દ્વારા શોધો કે ક્યાં છે તમારી ટ્રેન,tech
આ કારણે નથી મળતો ચોરી થયેલો મોબાઇલ ફોન,tech
"બોલિવૂડના પુરૂષ એક્ટરે જ્યારે કહ્યું, હું પણ છુ  #MeTooનો શિકાર",entertainment
IPL મેચમાં વિરાટને ફ્લાઇંગ કિસ કરતી અનુષ્કા કેમેરામાં થઇ કેદ,entertainment
"ટીવીની ફેમસ 'નાગિન' છે પ્રેગ્નેંટ, વીડિયો શેર કરી આપી જાણકારી",entertainment
રિલીઝ થશે અમિતાભ બચ્ચન અને તાપસી પન્નૂની ફિલ્મ 'બદલા'નું પહેલુ સોંગ,entertainment
"મોદી સરકારની મોટી યોજના શરૂ, 120 કલાકની તાલિમ પછી મળી જશે નોકરી!",business
વિદ્યાર્થીઓ માટે SBIની ઝીરો બેલેન્સ ખાતા પર મળશે આ ફાયદા,business
"બેન્કમાં મોટી રકમ જમા કરતા પહેલા શું ધ્યાન રાખવું?, નવી નોટો માટે શું કરવું જાણો",business
"Amazon સેલમાં કેશબેકની ભરમાર, સસ્તામાં ખરીદો સ્માર્ટફોન",business
...તો શું કોંગ્રેસ પાર્ટીમાં જોડાશે અમિતાભ બચ્ચન!,entertainment
"સામે આવ્યો 'મણિકર્ણિકા' નો વધુ એક અંદાજ, આ દિવસે રિલીઝ થશે ટીઝર",entertainment
હવે બૅન્ક ઑફ મહારાષ્ટ્રના સીઇઓની બૅન્ક-કૌભાંડને લઈ ધરપકડ,business
